,Unnamed: 0,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Keyless_Entry,Power,Torque,Odo,Speedo,Tacho,Trip,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_MP3_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Diing_Rear-View_Mirror,Hill_Assist,Gear_Indicator,Engine_Iobilizer,Seat_Back_Pockets,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Adjustable_Steering_Column,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Leather_Wrapped_Steering,Automatic_Headlamps,ASR_Traction_Control,Cruise_Control
63,63,Maruti Suzuki,Celerio X,Vxi,475198,998,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1560,3600,1600,Hatchback,5,23,22,23.1,810,5,165,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1420,1410,165/70R14,165/70R14,Electric Power,All Windows,Smart Key,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,Analog,TRUE,5,Fabric,Manual,2425,165/70R14,FALSE,TRUE,Not on offer,FALSE,FALSE,2 years /40000 Kms (years/distance whichever comes first),FALSE,Manual,235,FALSE,TRUE,TRUE,Digital,Front,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",FALSE,Internal,Digital,Manual,Analog + Digital,TRUE,4.7,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,All Rows,1250,Driver frontal airbag,TRUE,FALSE,TRUE,FALSE,1,Rake,Rear sensors with camera,TRUE,FALSE,FALSE,Touch Sensitive,TRUE,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
64,64,Maruti Suzuki,Celerio X,Vxi Amt,518198,998,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1560,3600,1600,Hatchback,5,23,22,23.1,810,5,165,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1420,1410,165/70R14,165/70R14,Electric Power,All Windows,Smart Key,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,Analog,TRUE,5,Fabric,Automatic,2425,165/70R14,FALSE,TRUE,Not on offer,FALSE,FALSE,2 years /40000 Kms (years/distance whichever comes first),FALSE,Manual,235,FALSE,TRUE,TRUE,Digital,Front,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",FALSE,Internal,Digital,Manual,Analog + Digital,TRUE,4.7,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,All Rows,1250,Driver frontal airbag,TRUE,FALSE,TRUE,FALSE,1,Rake,Rear sensors with camera,TRUE,FALSE,FALSE,Touch Sensitive,TRUE,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65,65,Maruti Suzuki,Celerio X,Vxi Amt (O),524074,998,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1560,3600,1600,Hatchback,5,23,22,23.1,810,5,165,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1420,1410,165/70R14,165/70R14,Electric Power,All Windows,Smart Key,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,Analog,TRUE,5,Fabric,Automatic,2425,165/70R14,FALSE,TRUE,Not on offer,FALSE,FALSE,2 years /40000 Kms (years/distance whichever comes first),FALSE,Manual,235,FALSE,TRUE,TRUE,Digital,Front,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",FALSE,Internal,Digital,Manual,Analog + Digital,TRUE,4.7,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,All Rows,1250,"Driver frontal airbag, Front passenger frontal airbag",TRUE,FALSE,TRUE,FALSE,2,Rake,Rear sensors with camera,TRUE,FALSE,FALSE,Touch Sensitive,TRUE,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
66,66,Maruti Suzuki,Celerio X,Zxi,499734,998,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1560,3600,1600,Hatchback,5,23,22,23.1,810,5,165,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1420,1410,165/70R14,165/70R14,Electric Power,All Windows,Remote,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,Analog,TRUE,5,Fabric,Manual,2425,165/70R14,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,FALSE,2 years /40000 Kms (years/distance whichever comes first),TRUE,Manual,235,TRUE,TRUE,TRUE,Digital,Front,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,4.7,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,All Rows,1250,Driver frontal airbag,TRUE,FALSE,TRUE,FALSE,1,Rake,Rear sensors with camera,TRUE,TRUE,FALSE,Touch Sensitive,TRUE,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
67,67,Maruti Suzuki,Celerio X,Zxi (O),540350,998,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1560,3600,1600,Hatchback,5,23,22,23.1,810,5,165,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1420,1410,165/70R14,165/70R14,Electric Power,All Windows,Remote,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,Analog,TRUE,5,Fabric,Manual,2425,165/70R14,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,FALSE,2 years /40000 Kms (years/distance whichever comes first),TRUE,Manual,235,TRUE,TRUE,TRUE,Digital,Front,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,4.7,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,All Rows,1250,"Driver frontal airbag, Front passenger frontal airbag",TRUE,FALSE,TRUE,FALSE,2,Rake,Rear sensors with camera,TRUE,TRUE,FALSE,Touch Sensitive,TRUE,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
68,68,Maruti Suzuki,Celerio X,Zxi Amt,542735,998,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1560,3600,1600,Hatchback,5,23,22,23.1,810,5,165,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1420,1410,165/70R14,165/70R14,Electric Power,All Windows,Remote,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,Analog,TRUE,5,Fabric,Automatic,2425,165/70R14,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,FALSE,2 years /40000 Kms (years/distance whichever comes first),TRUE,Manual,235,TRUE,TRUE,TRUE,Digital,Front,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,4.7,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,All Rows,1250,Driver frontal airbag,TRUE,FALSE,TRUE,FALSE,1,Rake,Rear sensors with camera,TRUE,TRUE,FALSE,Touch Sensitive,TRUE,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
69,69,Maruti Suzuki,Celerio X,Zxi Amt (O),552350,998,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35,Petrol,1560,3600,1600,Hatchback,5,23,22,23.1,810,5,165,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,1420,1410,165/70R14,165/70R14,Electric Power,All Windows,Remote,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,Analog,TRUE,5,Fabric,Automatic,2425,165/70R14,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,FALSE,2 years /40000 Kms (years/distance whichever comes first),TRUE,Manual,235,TRUE,TRUE,TRUE,Digital,Front,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,4.7,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,All Rows,1250,"Driver frontal airbag, Front passenger frontal airbag",TRUE,FALSE,TRUE,FALSE,2,Rake,Rear sensors with camera,TRUE,TRUE,FALSE,Touch Sensitive,TRUE,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
70,70,Maruti Suzuki,Ignis,Alpha 1.2 Amt,713898,1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,32,Petrol,1595,3700,1690,Hatchback,5,20.89,17,20.89,860,5,180,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1490,1540,175/65R 15,175/65R 15,Electric Power,All Windows,Remote,83PS@6000rpm,113Nm@4200RPM,Analog,Analog,TRUE,TRUE,5,Fabric,AMT,2435,175/65R 15,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,With Remote,260,TRUE,TRUE,TRUE,Digital,TRUE,FALSE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Analog,Manual,Analog,TRUE,4.7,TRUE,Driver & Front Passenger,Not Applicable,"Heater, Fully automatic climate control",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Second Row,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,Rake,Rear sensors with camera,TRUE,TRUE,TRUE,TRUE,Multifunction Steering Wheel,TRUE,FALSE,Manual Adjustment,TRUE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
71,71,Maruti Suzuki,Ignis,Alpha 1.2 Mt,666898,1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,32,Petrol,1595,3700,1690,Hatchback,5,20.89,17,20.89,860,5,180,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1490,1540,175/65R 15,175/65R 15,Electric Power,All Windows,Remote,83PS@6000rpm,113Nm@4200RPM,Analog,Analog,TRUE,TRUE,5,Fabric,Manual,2435,175/65R 15,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,With Remote,260,TRUE,TRUE,TRUE,Digital,TRUE,FALSE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Analog,Manual,Analog,TRUE,4.7,TRUE,Driver & Front Passenger,Not Applicable,"Heater, Fully automatic climate control",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Second Row,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,Rake,Rear sensors with camera,TRUE,TRUE,TRUE,TRUE,Multifunction Steering Wheel,TRUE,FALSE,Manual Adjustment,TRUE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
72,72,Maruti Suzuki,Ignis,Delta 1.2 Amt,607841,1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,32,Petrol,1595,3700,1690,Hatchback,5,20.89,20.89,20.89,825,5,180,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1460,1470,175/65R 15,175/65R 15,Electric Power,All Windows,Remote,83PS@6000rpm,113Nm@4200RPM,Digital,Analog,Analog,TRUE,5,Fabric,AMT,2435,175/65R 15,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,Manual,260,TRUE,TRUE,TRUE,Digital,Front & Rear,FALSE,"Front, Front & Rear",TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Analog,Manual,Analog + Digital,TRUE,4.7,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,FALSE,2,Rake,Rear sensors,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
73,73,Maruti Suzuki,Ignis,Delta 1.2 Mt,560841,1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,32,Petrol,1595,3700,1690,Hatchback,5,20.89,20.89,20.89,825,5,180,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1460,1470,175/65R 15,175/65R 15,Electric Power,All Windows,Remote,83PS@6000rpm,113Nm@4200RPM,Digital,Analog,Analog,TRUE,5,Fabric,Manual,2435,175/65R 15,FALSE,TRUE,CD Player with USB & Aux-in,TRUE,TRUE,2 years / Unlimited Kms,TRUE,Manual,260,TRUE,TRUE,TRUE,Digital,Front & Rear,TRUE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Analog,Manual,Analog + Digital,TRUE,4.7,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,FALSE,2,Rake,Rear sensors,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
74,74,Maruti Suzuki,Ignis,Sigma 1.2 Mt,483320,1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,32,Petrol,1595,3700,1690,Hatchback,5,20.89,17,20.89,825,5,180,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1490,1540,175/65R 15,175/65R 15,Electric Power,Only Front Windows,Smart Key,83PS@6000rpm,113Nm@4200RPM,Analog,Analog,Not on offer,TRUE,5,Fabric,Manual,2435,175/65R 15,FALSE,TRUE,Not on offer,FALSE,FALSE,2 years / Unlimited Kms,FALSE,Internal,260,FALSE,FALSE,TRUE,Digital,TRUE,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",FALSE,Manual,Analog,Manual,Analog,TRUE,4.7,FALSE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,TRUE,2,Rake,Rear sensors,TRUE,FALSE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,FALSE,Manual Adjustment,TRUE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
75,75,Maruti Suzuki,Ignis,Zeta 1.2 Amt,630320,1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,32,Petrol,1595,3700,1690,Hatchback,5,15.1,17,20.89,1785,5,180,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1490,1540,175/65R 15,175/65R 15,Electric Power,All Windows,Remote,83PS@6000rpm,113Nm@4200RPM,Analog,Analog,TRUE,1,5,Fabric,AMT,2435,175/65R 15,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,FALSE,2 years / Unlimited Kms,TRUE,Internal,260,TRUE,TRUE,TRUE,Digital,Front & Rear,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Analog,Manual,Analog,TRUE,4.7,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,FALSE,2,Rake,Rear sensors,TRUE,TRUE,TRUE,Touch Sensitive,TRUE,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
76,76,Maruti Suzuki,Ignis,Zeta 1.2 Mt,583320,1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,32,Petrol,1595,3700,1690,Hatchback,5,20.89,17,20.89,1785,5,180,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1490,1540,175/65R 15,175/65R 15,Electric Power,All Windows,Remote,83PS@6000rpm,113Nm@4200RPM,Analog,Analog,TRUE,TRUE,5,Fabric,Manual,2435,175/65R 15,TRUE,TRUE,CD/MP3/DVD Player with USB & Aux-in,TRUE,FALSE,2 years / Unlimited Kms,TRUE,Internal,260,TRUE,TRUE,TRUE,Digital,Front,FALSE,TRUE,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Analog,Manual,Analog,TRUE,4.7,TRUE,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"Front Row, Second Row",2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,FALSE,2,Rake,Rear sensors,TRUE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,TRUE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
77,77,Renault,Triber,Rxe,495000,999,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,40,Petrol,1643,3990,1739,MUV,5,52,17,20.5,947,5,182,Ventilated Disc,Drum,McPherson Strut,Torison Beam,1547,1545,185/65 R14,185/65 R14,Electric Power,Only Front Windows,Smart Key,72PS@62050rpm,96Nm@3500rpm,Digital,"Analog, Digital","Analog, Digital",2,7,Fabric,Manual,2636,185/65 R14,FALSE,1,Not on offer,TRUE,FALSE,2 years / Unlimited Kms,FALSE,Manual,625,FALSE,FALSE,TRUE,Digital,Front,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",FALSE,Internal,Digital,Manual,Analog + Digital,TRUE,13,TRUE,Driver Only,Not Applicable,Manual Air conditioning with cooling and heating,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,TRUE,FALSE,2,"Rake, Reach",Rear sensors,FALSE,FALSE,TRUE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
78,78,Renault,Triber,Rxl,559000,999,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,40,Petrol,1643,3990,1739,MUV,5,52,17,20.5,947,5,182,Ventilated Disc,Drum,McPherson Strut,Torison Beam,1547,1545,185/65 R14,185/65 R14,Electric Power,Only Front Windows,Remote,72PS@62050rpm,96Nm@3500rpm,Digital,"Analog, Digital","Analog, Digital",2,7,Fabric,Manual,2636,185/65 R14,FALSE,1,USB & Aux-in,TRUE,FALSE,2 years / Unlimited Kms,TRUE,Manual,625,FALSE,TRUE,TRUE,Digital,Front,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,TRUE,Manual Air conditioning with cooling and heating,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,FALSE,FALSE,2,Rake,Rear sensors,FALSE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,TRUE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
79,79,Renault,Triber,Rxt,609000,999,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,40,Petrol,1643,3990,1739,MUV,5,52,17,20.5,947,5,182,Ventilated Disc,Drum,McPherson Strut,Torison Beam,1547,1545,185/65 R14,185/65 R14,Electric Power,All Windows,Remote,72PS@62050rpm,96Nm@3500rpm,Digital,"Digital, Analog","Analog, Digital",2,7,Fabric,Manual,2636,185/65 R14,FALSE,1,USB & Aux-in,TRUE,FALSE,2 years / Unlimited Kms,TRUE,Manual,625,FALSE,TRUE,TRUE,Digital,Front,FALSE,Front & Rear,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,TRUE,Manual Air conditioning with cooling and heating,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Driver frontal airbag, Front passenger frontal airbag",TRUE,TRUE,FALSE,FALSE,2,Rake,Rear sensors,FALSE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,TRUE,Cup Holders,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
80,80,Renault,Triber,Rxz,663000,999,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,40,Petrol,1643,3990,1739,MUV,5,52,17,20.5,947,5,182,Ventilated Disc,Drum,McPherson Strut,Torison Beam,1547,1545,185/65 R15,185/65 R15,Electric Power,All Windows,Smart Key,72PS@62050rpm,96Nm@3500rpm,Digital,"Analog, Digital","Analog, Digital",2,7,Fabric,Manual,2636,185/65 R15,TRUE,TRUE,USB & Aux-in,TRUE,FALSE,2 years / Unlimited Kms,TRUE,Manual,625,TRUE,TRUE,TRUE,Digital,Front & Rear,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",TRUE,Internal,Digital,Manual,Analog + Digital,TRUE,13,TRUE,Driver & Front Passenger,TRUE,Fully automatic climate control,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,All Rows,2510,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",TRUE,TRUE,FALSE,FALSE,4,Rake,Rear sensors with camera,FALSE,TRUE,TRUE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,TRUE,Cup Holders,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
81,81,Premier,Rio,Gx,506000,1173,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,46,Petrol,1730,3970,1570,SUV,5,13,16,16,1080,5,200,Ventilated Disc,Drum,McPherson strut & coil spring,5 rods system,1305,1310,205/70R15,205/70R15,TRUE,Only Front Windows,TRUE,76.6PS@5800rpm,103.9Nm@3500-4250rpm,Digital,Analog,Analog,TRUE,5,Fabric,Manual,2420,205/70R15,FALSE,TRUE,Not on offer,FALSE,FALSE,2 years / Unlimited Kms,FALSE,Manual,454,FALSE,TRUE,TRUE,Digital,TRUE,FALSE,Front,TRUE,"3rd/4th year/up to 80,000 Kms (whichever comes first)",FALSE,Internal,Analog,Manual,Analog,TRUE,4.7,FALSE,Driver Only,Not Applicable,Manual Air conditioning with cooling and heating,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,All Rows,1530,"Driver frontal airbag, Front passenger frontal airbag",FALSE,TRUE,TRUE,FALSE,4,"Rake, Reach",Rear sensors with camera,TRUE,FALSE,TRUE,Touch Sensitive,Multifunction Steering Wheel,FALSE,FALSE,Manual Adjustment,FALSE,FALSE,Cup Holders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
